Sociedad,Linea Negocio,Orden de Compra,Pais de Origen,Fecha Orden,Sol. Compra,Fecha Solicitud,Codigo Proveedor,Tipo de Compra,Proveedor,CANCELED,U_EXM_CARGADOA,N° Documento,Nombre de cliente,Estado,Número de artículo,LineNum,Part Number,Dscription,Tipo Producto,Fecha Necesaria,UM,Modalidad,Solicitado,Pendiente,Moneda,Precio,Total Moneda,Total Soles,Total dolares,LineId,Max Liena,U_HAK_IMPORT,U_HAK_FEPFAB,1° Reprogramacion,2° Reprogramacion,3° Reprogramacion,4° Reprogramacion,5° Reprogramacion,6° Reprogramacion,7° Reprogramacion,Total,Ultima Fecha,Fecha P Consolidador,Fecha R Consolidador,Cantidad Embarcada,Fecha ETD,Fecha ETA Callao,Fecha ETA Marco,Embarque,Procedencia,REGULARIZACIÓN,CentroCosto,U_EXM_CARGADOA2,FreeTxt,Modalidad Original,Promedio Tiempo Total,Dias adicionales,Th_Art_Prov_Local,Var_Art_Prov_Local,Varm_Art_Prov_Local,Th_Fam_Prov_Local,Var_Fam_Prov_Local,Varm_Fam_Prov_Local,Th_Prov_Local,Var_Prov_Local,Varm_Prov_Local,Th_Fam_Local,Var_Fam_Local,Varm_Fam_Local,Th_Art_Prov_Pa_Imp,Var_Art_Prov_Pa_Imp,Varm_Art_Prov_Pa_Imp,Th_Fam_Prov_Pa_Imp,Var_Fam_Prov_Pa_Imp,Varm_Fam_Prov_Pa_Imp,Th_Prov_Pa_Imp,Var_Prov_Pa_Imp,Varm_Prov_Pa_Imp,Th_Fam_Pa_Imp,Var_Fam_Pa_Imp,Varm_Fam_Pa_Imp,Facturacion Aproximada,ETA Marco,ETA Marco Moderado,ETA Marco Maximo,Rango,Cat ETA
MP,UNIFORMES Y EQ. SEGU,256803631,PE,2025-04-30,259303411.0,2025-04-30,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18120010134,0,"""ABUS AMARILLO 3""""""""""""""","CANDADO ABUS DE ALUMINIO 3"""" CUERPO DE ALUMINIO ANODIZADO Y ARCO  CLAVE UNICA COLOR AMARILLO",Ferreteria,2025-05-30,UNIDAD,LOCAL,6,6,USD,6.26,37.56,137.96,37.56,1.0,1,,,,,,,,,,0,,,,6,,,,,, ,9107,,,LOCAL,0,0.0,12,19,10,10,14,7,9,28,14,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-14,2026-07-24 00:00:00,2026-08-02 00:00:00,[2026-07-14 00:00:00-2026-08-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256803631,PE,2025-04-30,259303411.0,2025-04-30,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008197,1,123293,"CANDADO ABUS DE ALUMINIO 3"""" CUERPO DE ALUMINIO ANODIZADO Y ARCO DE 3"""" CLAVE UNICA COLOR ROJO""",,2025-05-30,UNIDAD,LOCAL,6,6,USD,6.26,37.56,137.96,37.56,1.0,1,,,,,,,,,,0,,,,6,,,,,, ,9107,,,LOCAL,0,0.0,7,5,3,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-09,2026-07-12 00:00:00,2026-07-14 00:00:00,[2026-07-09 00:00:00-2026-07-14 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256803694,PE,2025-05-05,259303482.0,2025-05-05,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008031,0,T250 T/40,BOTIN DIELECTRICO TECSEG 250 TALLA 40 C/PUNTERA COMPOSITE PANTILLA DE KEVLAR RESISTENCIA 15KV,,2025-05-08,UNIDAD,LOCAL,1,1,USD,54.6,54.6,200.82,54.6,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9107,,,LOCAL,0,0.0,9,7,4,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-11,2026-07-15 00:00:00,2026-07-18 00:00:00,[2026-07-11 00:00:00-2026-07-18 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256803694,PE,2025-05-05,259303482.0,2025-05-05,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008029,1,T250 T/42,BOTIN DIELECTRICO TECSEG 250 TALLA 42 C/PUNTERA COMPOSITE PLANTILLA DE KEVLAR RESISTENCIA 15KV,,2025-05-08,UNIDAD,LOCAL,1,1,USD,54.6,54.6,200.82,54.6,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9107,,,LOCAL,0,0.0,8,9,5,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-10,2026-07-15 00:00:00,2026-07-19 00:00:00,[2026-07-10 00:00:00-2026-07-19 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256803694,PE,2025-05-05,259303482.0,2025-05-05,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008028,2,T250 T/43,BOTIN DIELECTRICO TECSEG 250 TALLA 43 C/PUNTERA COMPOSITE PLANTILLA DE KEVLAR RESISTENCIA 15KV,,2025-05-08,UNIDAD,LOCAL,2,2,USD,54.6,109.2,401.64,109.2,1.0,1,,,,,,,,,,0,,,,2,,,,,, ,9107,,,LOCAL,0,0.0,8,11,6,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-10,2026-07-16 00:00:00,2026-07-21 00:00:00,[2026-07-10 00:00:00-2026-07-21 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256804743,PE,2025-06-09,259304090.0,2025-05-27,P20547111665,Local,IMARK SOLUCIONES INTEGRALES S.A.C.,,ST,,,,A25020000013,2,BARRIER 2,MASCARA DE SOLDAR BARRIER 2,EPPs,2025-06-28,UNIDAD,LOCAL,2,2,USD,76.02,152.04,555.1,152.04,1.0,1,,,,,,,,,,0,,,,2,,,,,, ,9708,,,LOCAL,0,0.0,9,6,3,7,10,5,8,14,7,30,96,48,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-11,2026-07-14 00:00:00,2026-07-17 00:00:00,[2026-07-11 00:00:00-2026-07-17 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256804743,PE,2025-06-09,259304090.0,2025-05-27,P20547111665,Local,IMARK SOLUCIONES INTEGRALES S.A.C.,,ST,,,,A25030000153,3,BARRI2PPIN,KIT DE 5 FILTROS PARA BARRIER2,EPPs,2025-06-28,UNIDAD,LOCAL,1,1,USD,3.21,3.21,11.72,3.21,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9708,,,LOCAL,0,0.0,8,10,5,7,10,5,8,14,7,30,96,48,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-10,2026-07-15 00:00:00,2026-07-20 00:00:00,[2026-07-10 00:00:00-2026-07-20 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256805174,PE,2025-06-23,259304775.0,2025-06-23,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008123,3,92-500 T/XL,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA XL MARCA ANSELL,,2025-06-24,UNIDAD,LOCAL,15,15,USD,0.24,3.6,12.97,3.6,1.0,1,,,,,,,,,,0,,,,15,,,,,, ,9708,,,LOCAL,0,0.0,42,122,61,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-08-13,2026-10-13 00:00:00,2026-12-13 00:00:00,[2026-08-13 00:00:00-2026-12-13 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256805174,PE,2025-06-23,259304775.0,2025-06-23,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008124,4,92-500 T/S,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA S MARCA ANSELL,,2025-06-24,UNIDAD,LOCAL,30,30,USD,0.24,7.2,25.94,7.2,1.0,1,,,,,,,,,,0,,,,30,,,,,, ,9708,,,LOCAL,0,0.0,9,6,3,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-11,2026-07-14 00:00:00,2026-07-17 00:00:00,[2026-07-11 00:00:00-2026-07-17 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256805174,PE,2025-06-23,259304775.0,2025-06-23,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008126,6,92-500 T/L,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA L MARCA ANSELL,,2025-06-24,UNIDAD,LOCAL,80,80,USD,0.24,19.2,69.18,19.2,1.0,1,,,,,,,,,,0,,,,80,,,,,, ,9708,,,LOCAL,0,0.0,8,8,4,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-10,2026-07-14 00:00:00,2026-07-18 00:00:00,[2026-07-10 00:00:00-2026-07-18 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256805174,PE,2025-06-23,259304775.0,2025-06-23,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008204,7,11-727 T/7,GUANTE HYFLEX 11-727 TALLA 7 DE PROTECCION CONTRA CORTES C/ HILO INTERCEPT,,2025-06-24,UNIDAD,LOCAL,70,70,USD,6.23,436.1,1571.27,436.1,1.0,1,,,,,,,,,,0,,,,70,,,,,, ,9708,,,LOCAL,0,0.0,6,6,3,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-11 00:00:00,2026-07-14 00:00:00,[2026-07-08 00:00:00-2026-07-14 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256805174,PE,2025-06-23,259304775.0,2025-06-23,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008217,20,1010730,RODILLERA PARA SOLDADOR STEEL PRO,,2025-06-24,UNIDAD,LOCAL,5,5,USD,11.1,55.5,199.97,55.5,1.0,1,,,,,,,,,,0,,,,5,,,,,, ,9708,,,LOCAL,0,0.0,0,0,0,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256805656,PE,2025-07-03,259305144.0,2025-07-03,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008126,7,92-500 T/L,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA L MARCA ANSELL,,2025-07-15,UNIDAD,LOCAL,75,75,USD,0.24,18,64.06,18,1.0,1,,,,,,,,,,0,,,,75,,,,,, ,9708,,,LOCAL,0,0.0,8,8,4,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-10,2026-07-14 00:00:00,2026-07-18 00:00:00,[2026-07-10 00:00:00-2026-07-18 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256805697,PE,2025-07-09,259305266.0,2025-07-08,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A23090000009,0,OG210PF,SOBRE LENTES ANTI EMPAÑANTE CON MAX6 OG210PF - KLONDIKE® OTG (PERSONAL QUE USE LENTES DE MEDIDA),EPPs,2025-07-14,UNIDAD,LOCAL,50,50,USD,9.5,475,1692.43,475,1.0,1,,,,,,,,,,0,,,,50,,,,,, ,9708,,,LOCAL,0,0.0,6,11,6,10,34,17,9,28,14,30,96,48,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-14 00:00:00,2026-07-19 00:00:00,[2026-07-08 00:00:00-2026-07-19 00:00:00],Cat N
MP,MANGUERA Y CONEXION,265703709,TR,2026-04-24,,2026-04-24,PE0000000005,Impo,INDUSTRIAL GLOBAL SALES,,ST,,,,A20080000090,2,WH004-20,"MANGUERA HIDRAULICA SAE100R4 DIAM. INT.1.1/4"" 14BAR/205PSI",Manguera,2026-10-23,METRO,MARITIMO,121.9,121.9,USD,8.4654,1031.93226,3572.54,1031.93,1.0,1,,2026-07-20,,,,,,,,0,2026-07-20,,,121.9,,,,,, ,9111,,,MARITIMO,83,30.5,0,0,0,0,0,0,0,0,0,6,10,5,237,72,36,171,189,95,171,189,95,171,189,95,2026-07-27 00:00:00.000000000,2026-10-18,2026-11-17 12:00:00,2026-11-17 12:00:00,[2026-10-18 00:00:00-2026-11-17 12:00:00],Cat A
MP,FILTRACION,265703711,US,2026-04-24,,2026-04-24,PE0000000005,Impo,INDUSTRIAL GLOBAL SALES,,ST,,,,A18110002919,5,302335*********,ELEMENTO 01.E950.6VG.10.S.P. (302335),Repuestos,2026-07-27,PIEZA,MARITIMO,2,2,USD,331.5,663,2295.31,663,1.0,1,,2026-05-25,2026-07-20,,,,,,,1,2026-07-20,,,2,,,,,, ,9514,,,MARITIMO,40,22.5,0,0,0,0,0,0,0,0,0,14,69,35,43,47,24,67,140,70,49,129,65,48,108,54,2026-07-27 00:00:00.000000000,2026-09-05,2026-09-27 12:00:00,2026-09-27 12:00:00,[2026-09-05 00:00:00-2026-09-27 12:00:00],Cat A
MP,UNIFORMES Y EQ. SEGU,256806771,PE,2025-08-08,259306023.0,2025-08-08,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,OF,257701108.0,KOMATSU-MITSUI MAQUINARIAS PERU S.A.,Cerrado,A18130008126,9,92-500 T/L,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA L MARCA ANSELL,,2025-08-31,UNIDAD,LOCAL,15,15,USD,0.24,3.6,12.78,3.6,1.0,1,,,,,,,,,,0,,,,15,,,,,, ,9107,,,LOCAL,0,0.0,8,8,4,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-10,2026-07-14 00:00:00,2026-07-18 00:00:00,[2026-07-10 00:00:00-2026-07-18 00:00:00],Cat N
MP,HIDRAULI. COMPONENTE,256807115,PE,2025-08-26,259306588.0,2025-08-26,P20545198429,Local,WEG PERU S.A.C.,,OF,257701307.0,SHOUGANG HIERRO PERU S.A.A.,Cerrado,A25080000193,0,13582425,MOTOR W22 IEC 1.5 HP 06 1000 m 100L 220/380/440 C/ 12 term 60Hz IE2 B3L(D) IP55 RAL 5009 SIN PROTECC,Repuestos,2025-08-28,PIEZA,MARITIMO,2,2,USD,239.4,478.8,1690.64,478.8,,0,,,,,,,,,,0,,,,,,,,,, ,9531,,,MARITIMO,0,0.0,0,0,0,0,0,0,93,28,14,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULI. COMPONENTE,256807115,PE,2025-08-26,259306588.0,2025-08-26,P20545198429,Local,WEG PERU S.A.C.,,OF,257701309.0,SHOUGANG HIERRO PERU S.A.A.,Cerrado,A25080000191,2,12020980,MOTOR 5HP 4P 100L WFF2,Repuestos,2025-08-28,PIEZA,MARITIMO,1,1,USD,295,295,1041.65,295,,0,,,,,,,,,,0,,,,,,,,,, ,9531,,,MARITIMO,0,0.0,0,0,0,0,0,0,93,28,14,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,FILTRACION,256807382,PE,2025-09-02,259306778.0,2025-09-02,P20522747298,Local,OLEOHIDRAULICS SERVICES S.A.C.,,OF,257701368.0,LUANG ASOCIADOS SOCIEDAD ANONIMA CERRADA,Cerrado,A19010000117,0,SF 6704 MG,ELEMENTO DE FILTRO 3 MIC. STAUFF,Repuestos,2025-09-09,PIEZA,LOCAL,8,8,USD,140,1120,3964.8,1120,1.0,1,,,,,,,,,,0,,,,8,,,,,, ,9133,,,LOCAL,0,0.0,0,0,0,13,66,33,12,64,32,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULI. COMPONENTE,256807382,PE,2025-09-02,259306778.0,2025-09-02,P20522747298,Local,OLEOHIDRAULICS SERVICES S.A.C.,,OF,257701368.0,LUANG ASOCIADOS SOCIEDAD ANONIMA CERRADA,Cerrado,A20100000003,1,SF-6731-MG,ELEMENTO DE FILTRO SPIN ON STAUFF DE 12 MICRAS,Repuestos,2025-09-09,UNIDAD,LOCAL,8,8,USD,140,1120,3964.8,1120,1.0,1,,,,,,,,,,0,,,,8,,,,,, ,9133,,,LOCAL,0,0.0,0,0,0,13,66,33,12,64,32,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256808299,PE,2025-10-02,259306307.0,2025-08-19,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008123,3,92-500 T/XL,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA XL MARCA ANSELL,,2025-10-03,UNIDAD,AEREO,6,6,USD,12,72,250.13,72,1.0,1,,,,,,,,,,0,,,,6,,,,,, ,9708,,,AEREO,0,0.0,42,122,61,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-08-13,2026-10-13 00:00:00,2026-12-13 00:00:00,[2026-08-13 00:00:00-2026-12-13 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256808490,PE,2025-10-10,259307701.0,2025-10-06,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008060,22,59310,LENTE SECUREFIT SF401XAF LUNA CLARA 3M,,2025-10-13,UNIDAD,LOCAL,100,100,USD,5.5,550,1893.65,550,1.0,1,,,,,,,,,,0,,,,100,,,,,, ,9708,,,LOCAL,0,0.0,6,6,3,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-11 00:00:00,2026-07-14 00:00:00,[2026-07-08 00:00:00-2026-07-14 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256808490,PE,2025-10-10,259307701.0,2025-10-06,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008071,25,HPE,PROTECTOR AUDITIVO 216752 NRR= 27DB MSA PARA ACOPLAR AL CASCO,,2025-10-13,UNIDAD,LOCAL,20,20,USD,30,600,2065.8,600,1.0,1,,,,,,,,,,0,,,,20,,,,,, ,9708,,,LOCAL,0,0.0,8,6,3,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-10,2026-07-13 00:00:00,2026-07-16 00:00:00,[2026-07-10 00:00:00-2026-07-16 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256808490,PE,2025-10-10,259307701.0,2025-10-06,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18120012890,26,1290/1291,PROTECTOR AUDITIVO TIPO TAPONES CON CAJA NRR 25 DB COD. 1290/1291  3M,EPPs,2025-10-13,UNIDAD,LOCAL,200,200,USD,1.8,360,1239.48,360,1.0,1,,,,,,,,,,0,,,,200,,,,,, ,9708,,,LOCAL,0,0.0,7,7,4,10,34,17,9,28,14,30,96,48,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-09,2026-07-13 00:00:00,2026-07-16 00:00:00,[2026-07-09 00:00:00-2026-07-16 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,256808490,PE,2025-10-10,259307701.0,2025-10-06,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,ST,,,,A18130008216,33,10115856,"VISOR V-GARD, PROPIONATO CLARO MOLDEADO, NITROMETER 8"""" X 17"""" X 0.098""""  10115856  MSA""",,2025-10-13,UNIDAD,LOCAL,40,40,USD,14.5,580,1996.94,580,1.0,1,,,,,,,,,,0,,,,40,,,,,, ,9708,,,LOCAL,0,0.0,10,8,4,0,0,0,9,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-12,2026-07-16 00:00:00,2026-07-20 00:00:00,[2026-07-12 00:00:00-2026-07-20 00:00:00],Cat N
MP,SIST DE LUBRICACION,256808688,PE,2025-10-15,,2025-10-15,P20100082633,Local,SKF DEL PERU S.A.,,ST,,,,A18110007103,3,LL/177-300-115,INDICADOR DE PROXIMIDAD CAPACITIVO 10-24VDC/ H:175MM,Repuestos,2026-01-31,PIEZA,LOCAL,2,2,USD,333.81,667.62,2288.6,667.62,1.0,1,,,,,,,,,,0,,,,2,,,,,, ,9110,,,LOCAL,0,0.0,27,9,5,94,159,80,98,173,87,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-29,2026-08-03 00:00:00,2026-08-07 00:00:00,[2026-07-29 00:00:00-2026-08-07 00:00:00],Cat N
MP,MANGUERA Y CONEXION,256809170,PE,2025-10-23,,2025-10-23,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A20100000100,0,2F9-04Z,"ADAPTADOR A 90° MACHO ORFS 1/4"" A HEMBRA ORFS 1/4""",Adaptador,2025-10-30,PIEZA,LOCAL,20,20,USD,1.066,21.32,72.51,21.32,1.0,1,,,,,,,,,,0,,,,20,,,,,, ,9111,,,LOCAL,0,0.0,5,9,5,5,7,4,5,10,5,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-07,2026-07-12 00:00:00,2026-07-16 00:00:00,[2026-07-07 00:00:00-2026-07-16 00:00:00],Cat N
MP,HIDRAULI. COMPONENTE,265703059,IT,2026-04-08,,2026-04-08,PE6088940157,Impo,NORD FLUID S.P.A.,,ST,,,,A18130007398,1,923162,CARTRIDGE KIT 26M-65,Repuestos,2026-05-29,PIEZA,MARITIMO,2,2,EUR,474.42,948.84,3913.02,948.84,1.0,1,,2026-06-05,2026-06-25,,,,,,,1,2026-06-25,,,2,,,,,, ,9131,,,MARITIMO,53,30.0,0,0,0,0,0,0,0,0,0,14,69,35,13,4,2,43,148,74,51,189,95,73,196,98,2026-07-02 00:00:00.000000000,2026-08-24,2026-09-23 00:00:00,2026-09-23 00:00:00,[2026-08-24 00:00:00-2026-09-23 00:00:00],Cat A
MP,HIDRAULICA PROYECTOS,256809823,PE,2025-11-18,259309005.0,2025-11-16,P20607086916,Local,COINTET S.A.C.,,OF,257700536.0,COMPANIA MINERA ANTAMINA S.A,Cerrado,A25110000090,0,"MAN. 0-2000PSI 2 1/2""","MANOMETRO DE 0-2000PSI 2 1/2""  VERTICAL ROSCA 1/4"" BSPP",Repuestos,2025-11-20,UNIDAD,LOCAL,5,5,USD,31,155,522.66,155,1.0,1,,,,,,,,,,0,,,,5,,,,,, ,9132,,,LOCAL,0,0.0,0,0,0,5,9,5,6,9,5,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,256809823,PE,2025-11-18,259309005.0,2025-11-16,P20607086916,Local,COINTET S.A.C.,,OF,257700536.0,COMPANIA MINERA ANTAMINA S.A,Cerrado,A25110000091,2,MANG. 3MMX1.55MT,MANGUERAS PRENSADAS 3MM X 1.55 MTS CON TERMINALES HEMBRA M16 PARA TESTEO,Repuestos,2025-11-20,UNIDAD,LOCAL,1,1,USD,12,12,40.46,12,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9132,,,LOCAL,0,0.0,0,0,0,5,9,5,6,9,5,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,256809823,PE,2025-11-18,259309005.0,2025-11-16,P20607086916,Local,COINTET S.A.C.,,OF,257700536.0,COMPANIA MINERA ANTAMINA S.A,Cerrado,A25110000092,3,MANG. 3MMX1.70MT,MANGUERAS PRENSADAS 3MM X 1.70 MTS CON TERMINALES HEMBRA M16 PARA TESTEO,Repuestos,2025-11-20,UNIDAD,LOCAL,1,1,USD,12,12,40.46,12,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9132,,,LOCAL,0,0.0,0,0,0,5,9,5,6,9,5,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,256809823,PE,2025-11-18,259309005.0,2025-11-16,P20607086916,Local,COINTET S.A.C.,,OF,257700536.0,COMPANIA MINERA ANTAMINA S.A,Cerrado,A25110000093,4,MANG. 3MMX0.40CM,MANGUERAS PRENSADAS 3MM X 0.40 CMS CON TERMINALES HEMBRA M16 PARA TESTEO,Repuestos,2025-11-20,UNIDAD,LOCAL,1,1,USD,8,8,26.98,8,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9132,,,LOCAL,0,0.0,0,0,0,5,9,5,6,9,5,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,256809823,PE,2025-11-18,259309005.0,2025-11-16,P20607086916,Local,COINTET S.A.C.,,OF,257700536.0,COMPANIA MINERA ANTAMINA S.A,Cerrado,A25110000094,5,MANG. 3MMX0.50CM,MANGUERAS PRENSADAS 3MM X 0.50 CMC CON TERMINALES HEMBRA M16 PARA TESTEO,Repuestos,2025-11-20,UNIDAD,LOCAL,1,1,USD,8,8,26.98,8,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9132,,,LOCAL,0,0.0,0,0,0,5,9,5,6,9,5,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,256809823,PE,2025-11-18,259309005.0,2025-11-16,P20607086916,Local,COINTET S.A.C.,,OF,257700536.0,COMPANIA MINERA ANTAMINA S.A,Cerrado,A25110000095,6,ABRAZ. PLAST. OD16,ABRAZADERA DE PLASTICO PARA TUBERIA OD16,Repuestos,2025-11-20,UNIDAD,LOCAL,20,20,USD,0.9,18,60.7,18,1.0,1,,,,,,,,,,0,,,,20,,,,,, ,9132,,,LOCAL,0,0.0,0,0,0,5,9,5,6,9,5,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,256809838,PE,2025-11-18,259309044.0,2025-11-17,P20602716431,Local,OHS INDUSTRIALES E.I.R.L.,,OF,257700996.0,,Cerrado,A25110000105,0,"1.1/4"" X 3"" NOX","PERNO HEX. INOX 1.1/4"" X 3""",Ferreteria,2025-11-20,PIEZA,LOCAL,3,3,USD,10.6525,31.9575,107.77,31.96,1.0,1,,,,,,,,,,0,,,,3,,,,,, ,9132,,,LOCAL,0,0.0,4,1,1,4,7,4,5,11,6,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-06,2026-07-07 00:00:00,2026-07-07 00:00:00,[2026-07-06 00:00:00-2026-07-07 00:00:00],Cat N
