Sociedad,Número de documento,Cancelado,Status de documento,Fecha de contabilización,Fecha de documento,Nº de Factura,Código de cliente/proveedor,Nombre de cliente/proveedor,Linea de Negocio,Número de artículo,Codigo_GET,UM,Dscription,Moneda,TC,Price,OpenSumSys,Monto Pendiente,Cargado A:,Indicador,PO,BaseLine,TargetType,Cantidad Devuelta,Estado Devolución,U_EXM_CARGADOA2,FreeTxt,Fecha ETA Marco,N° Reclamo,Modalidad Final,Modalidad Original,Pais Origen Final,Promedio Tiempo Total,Dias adicionales,Restante,ETA Marco,ETA Marco Maximo,Rango ETA,Cat ETA,% Avance
MP,265127253,N,O,2026-06-09,2026-06-04,3851211.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A22020000137,5601-16-16S,PZ,"ACOPLE HEMBRA RAPIDO HID. ISO A CUERPO 1"" A HEMBRA NPT 1""/SELLO BUNA 280BAR/4000PSI",USD,3.422,35.5488,1421.95,1421.95,ST,DI,265704923,1,-1,0.0,Sin Devolución,,,2026-07-13,,MARITIMO,MARITIMO,US,39.5,22.5,40.0,2026-07-13 00:00:00,2026-07-13 00:00:00,[2026-07-13 00:00:00-2026-07-13 00:00:00],Fecha Comex,0.7215189873417721
MP,265127253,N,O,2026-06-09,2026-06-04,3851211.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A23060000127,5601-8-10S,PZ,"ACOPLE HEMBRA RAPIDO HID. ISO A CUERPO 5/8"" A HEMBRA NPT 1/2""/SELLO BUNA 280BAR/4000PSI",USD,3.422,13.4532,1681.65,1681.65,ST,DI,265704923,0,-1,0.0,Sin Devolución,,,2026-07-13,,MARITIMO,MARITIMO,US,39.5,22.5,125.0,2026-07-13 00:00:00,2026-07-13 00:00:00,[2026-07-13 00:00:00-2026-07-13 00:00:00],Fecha Comex,0.7215189873417721
MP,265128647,N,O,2026-06-17,2026-06-12,141102778.0,PE0000000124,"""HYDRA-POWER SYSTEMS, INC.""",HIDRAULI. COMPONENTE,A22090000016,CCCA-LHN,UN,COUNTERBALANCE VALVE CARTRIDGE,USD,3.394,62.32,62.32,62.32,OV,DI,265705041,0,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265131862,N,O,2026-07-02,2026-05-07,1208.0,PE0000000014,WALVOIL S.P.A,HIDRAULI. COMPONENTE,A18110009054,HC-RCM/1-01-A04,PZ,REMOTE CONTROL D/N 68807 SPRING CENTER,EUR,4.234,85.99,4196.91,4196.91,ST,91,265705048,0,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,IT,52.5,30.0,40.0,2026-08-23 12:00:00,2026-09-22 12:00:00,[2026-08-23 12:00:00-2026-09-22 12:00:00],Cat B,0.009523809523809525
MP,265130378,N,C,2026-06-25,2026-06-24,25363.0,PE161366530,LIFCO HYDRAULICS INC.,HIDRAULI. COMPONENTE,A26060000005,033-71716-0,UN,RETAINING RING .087/.089 YELLOW,USD,3.41,273.75,547.5,547.5,OV,DI,265705205,0,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-07-16 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat A,0.2631578947368421
MP,265130378,N,C,2026-06-25,2026-06-24,25363.0,PE161366530,LIFCO HYDRAULICS INC.,HIDRAULI. COMPONENTE,A26060000006,033-59746-0,UN,RETAINING RING .079/.081 BLUE,USD,3.41,213.12,213.12,213.12,OV,DI,265705205,1,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-07-16 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat A,0.2631578947368421
MP,265130378,N,C,2026-06-25,2026-06-24,25363.0,PE161366530,LIFCO HYDRAULICS INC.,HIDRAULI. COMPONENTE,A26060000008,S13-42064-0,UN,STROKE INDICATOR / P11P - P24P,USD,3.41,1040.62,2081.24,2081.24,OV,DI,265705205,2,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-07-16 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat A,0.2631578947368421
MP,265130378,N,C,2026-06-25,2026-06-24,25363.0,PE161366530,LIFCO HYDRAULICS INC.,HIDRAULI. COMPONENTE,A26060000009,033-59805-0,UN,BEARING THRUST / BOMBA P24,USD,3.41,127.5,127.5,127.5,OV,DI,265705205,3,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-07-16 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat A,0.2631578947368421
MP,265130378,N,C,2026-06-25,2026-06-24,25363.0,PE161366530,LIFCO HYDRAULICS INC.,HIDRAULI. COMPONENTE,A26060000010,033-57241-0,UN,INPUT STEM KIT / BOMBA P24,USD,3.41,40.17,80.34,80.34,OV,DI,265705205,4,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-07-16 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat A,0.2631578947368421
MP,265130378,N,C,2026-06-25,2026-06-24,25363.0,PE161366530,LIFCO HYDRAULICS INC.,HIDRAULI. COMPONENTE,A26060000011,S23-15110-0,UN,INPUT STEM KIT / BOMBA P24,USD,3.41,585,585,585,OV,DI,265705205,5,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-07-16 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat A,0.2631578947368421
MP,265129343,N,O,2026-06-22,2026-06-18,47271.0,PE0000000026,FAST FILL SYSTEMS,SIST DE LUBRICACION,A18110006909,N300P,PZ,HYDRAULIC NOZZLE WITH PLUG,USD,3.384,190.2,380.4,380.4,OF,DI,265705304,0,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-07-10 00:00:00,2026-07-13 00:00:00,[2026-07-10 00:00:00-2026-07-13 00:00:00],Cat A,0.5789473684210527
MP,265129343,N,O,2026-06-22,2026-06-18,47271.0,PE0000000026,FAST FILL SYSTEMS,SIST DE LUBRICACION,A18110006928,N370P,PZ,N370/34 MATRIX 3/4 NPT NOZZLE WITH O RING PLUG - RED,USD,3.384,176.01,704.04,704.04,OF,DI,265705304,1,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,4.0,2026-07-10 00:00:00,2026-07-13 00:00:00,[2026-07-10 00:00:00-2026-07-13 00:00:00],Cat A,0.5789473684210527
MP,265129343,N,O,2026-06-22,2026-06-18,47271.0,PE0000000026,FAST FILL SYSTEMS,SIST DE LUBRICACION,A19010000581,N200P,PZ,Coolant Nozzle With Plug,USD,3.384,140.76,563.04,563.04,OF,DI,265705304,3,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,4.0,2026-07-10 00:00:00,2026-07-13 00:00:00,[2026-07-10 00:00:00-2026-07-13 00:00:00],Cat A,0.5789473684210527
MP,265128656,N,O,2026-06-18,2026-06-16,3864185.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A18130006763,416435,PZ,CARTRIDGE KIT 45VQ-42,USD,3.387,1103.232,2206.46,2206.46,OV,DI,265705387,0,-1,0.0,Sin Devolución,,,,,AEREO,AEREO,US,19.0,3.0,2.0,2026-07-08 00:00:00,2026-07-11 00:00:00,[2026-07-08 00:00:00-2026-07-11 00:00:00],Cat A,0.6842105263157895
MP,265130294,N,O,2026-06-24,2026-06-22,70624.0,PE250319FQ3,"Marine Incorporated Supply Source, S. de R.L. de C.V.",HIDRAULICA PROYECTOS,MP2508000005,MP-9853,UN,VENA POSTIZA PB-42 D2 / PB-42 2MRG,USD,3.386,193.97,3103.52,3103.52,OF,DI,265705450,0,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,MX,0.0,0.0,16.0,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat B,
MP,265130294,N,O,2026-06-24,2026-06-22,70624.0,PE250319FQ3,"Marine Incorporated Supply Source, S. de R.L. de C.V.",HIDRAULICA PROYECTOS,MP2606000004,MP-11044,UN,VENA POSTIZA PARA PB-56 (TRIANGULAR),USD,3.386,391.76,3917.6,3917.6,OF,DI,265705450,1,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,MX,0.0,0.0,10.0,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat B,
MP,265131332,N,O,2026-06-30,2026-06-24,3873139.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A18110000314,104-1004-006***,PZ,MOTOR 9.6 CU.IN./REV (01) AC-AA,USD,3.41,310.8,2486.4,2486.4,ST,DI,265705509,1,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,8.0,2026-08-05 12:00:00,2026-08-28 00:00:00,[2026-08-05 12:00:00-2026-08-28 00:00:00],Cat A,0.13924050632911392
MP,265131332,N,O,2026-06-30,2026-06-24,3873139.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A18110008819,109-1106-006,PZ,MOTOR CHARLYNN 24.0 CU.IN./REV.,USD,3.41,583.2428,1749.73,1749.73,ST,DI,265705509,4,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,3.0,2026-08-05 12:00:00,2026-08-28 00:00:00,[2026-08-05 12:00:00-2026-08-28 00:00:00],Cat A,0.13924050632911392
RM,262700347,N,O,2026-06-18,2026-05-29,198.0,PE0000000001,RECSOL SA,RM WEAR TEC,A19010000002,RMCB 40,PZ,RMCB 40,USD,3.394,10,2000,10,ST,91,263300057,5,20,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,CL,33.0,15.0,1.0,2026-07-04 00:00:00,2026-07-19 00:00:00,[2026-07-04 00:00:00-2026-07-19 00:00:00],Cat A,0.9393939393939394
SP,265203124,N,C,2026-05-29,2026-05-19,42808.0,PE0000000004,FURUNO USA INC.,ELECTRONICA NAVAL,A18110008296,BLSHAFT13,PZ,STAINLESS STEEL SOUNDOME SHAFT 3.8M,USD,3.439,840,8400,8400,ST,DI,255600528,0,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,JP,59.0,30.0,10.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.7457627118644068
SP,265203124,N,C,2026-05-29,2026-05-19,42808.0,PE0000000004,FURUNO USA INC.,ELECTRONICA NAVAL,A18110008316,CSH5SHAFT/4,PZ,STAINLESS STEEL SOUNDOME SHAFT 4M,USD,3.439,2065,20650,20650,ST,DI,255600528,1,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,JP,59.0,30.0,10.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.7457627118644068
SP,265203319,N,O,2026-06-18,2026-06-18,14165.0,PE0000000030,"""AEP SALES, LLC""",ELECTRONICA NAVAL,A26060000002,MG-5473,UN,MAGNETRON DE 12.5KW MOD. MG-5473,USD,3.384,581,2905,2905,ST,DI,265800252,0,-1,0.0,Sin Devolución,,,,,AEREO,AEREO,US,19.0,3.0,5.0,2026-07-10 00:00:00,2026-07-13 00:00:00,[2026-07-10 00:00:00-2026-07-13 00:00:00],Cat A,0.5789473684210527
SUF,256203422,N,C,2025-12-17,2025-12-16,25004642.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A25040000008,40-69075-00,UN,CONECTOR RECTO PARA COMPRESOR 5/8,USD,3.374,9.58,95.8,76.64,ST,91,256800152,4,20,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,HO,67.0,30.0,8.0,2026-09-07 00:00:00,2026-10-07 00:00:00,[2026-09-07 00:00:00-2026-10-07 00:00:00],Cat B,0.0
SUF,256203392,N,C,2025-12-16,2025-12-15,25004610.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A25040000009,40-69075-01,UN,CONECTOR RECTO PARA COMPRESOR 1/2,USD,3.373,9.87,98.7,19.74,ST,91,256800152,5,20,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,HO,67.0,30.0,2.0,2026-09-07 00:00:00,2026-10-07 00:00:00,[2026-09-07 00:00:00-2026-10-07 00:00:00],Cat B,0.0
SUF,263601783,N,O,2026-06-23,2026-06-22,26002427.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A20010000203,901020D-0001,EQ,Equipo de Refrigeración - Carrier Citimax 400 12 V,USD,3.386,2269.55,34043.25,34043.25,ST,DI,264300183,0,-1,0.0,Sin Devolución,,,2026-07-21,,MARITIMO,MARITIMO,CN,57.5,30.0,15.0,2026-07-21 00:00:00,2026-07-21 00:00:00,[2026-07-21 00:00:00-2026-07-21 00:00:00],Fecha Comex,0.6695652173913044
SUF,263601783,N,O,2026-06-23,2026-06-22,26002427.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A20010000215,8002405-B,EQ,Equipo de Refrigeración - Carrier Supra 850 con STB,USD,3.386,13645,13645,13645,ST,DI,264300183,4,-1,0.0,Sin Devolución,,,2026-07-21,,MARITIMO,MARITIMO,CN,57.5,30.0,1.0,2026-07-21 00:00:00,2026-07-21 00:00:00,[2026-07-21 00:00:00-2026-07-21 00:00:00],Fecha Comex,0.6695652173913044
SUF,263601783,N,O,2026-06-23,2026-06-22,26002427.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A20010000216,8003017-B,EQ,Equipo de Refrigeración - Carrier Supra 1150 con STB,USD,3.386,14925,14925,14925,ST,DI,264300183,3,-1,0.0,Sin Devolución,,,2026-07-21,,MARITIMO,MARITIMO,CN,57.5,30.0,1.0,2026-07-21 00:00:00,2026-07-21 00:00:00,[2026-07-21 00:00:00-2026-07-21 00:00:00],Fecha Comex,0.6695652173913044
SUF,263601783,N,O,2026-06-23,2026-06-22,26002427.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A20010000223,10000011BP-B,EQ,Equipo de Refrigeración - Carrier x4 7500 con STB,USD,3.386,19375,19375,19375,ST,DI,264300183,2,-1,0.0,Sin Devolución,,,2026-07-21,,MARITIMO,MARITIMO,CN,57.5,30.0,1.0,2026-07-21 00:00:00,2026-07-21 00:00:00,[2026-07-21 00:00:00-2026-07-21 00:00:00],Fecha Comex,0.6695652173913044
SUF,263601783,N,O,2026-06-23,2026-06-22,26002427.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A22030000005,901131D-0003,EQ,EQUIPO DE REFRIGERACIÓN - CITIMAX D7 C/TM21-24V,USD,3.386,3757.6,15030.4,15030.4,ST,DI,264300183,5,-1,0.0,Sin Devolución,,,2026-07-21,,MARITIMO,MARITIMO,CN,57.5,30.0,4.0,2026-07-21 00:00:00,2026-07-21 00:00:00,[2026-07-21 00:00:00-2026-07-21 00:00:00],Fecha Comex,0.6695652173913044
SUF,263601783,N,O,2026-06-23,2026-06-22,26002427.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A23050000006,901095D-0001,EQ,EQUIPO DE REFRIGERACION CITIMAX 1000 R404A,USD,3.386,4059,16236,16236,ST,DI,264300183,1,-1,0.0,Sin Devolución,,,2026-07-21,,MARITIMO,MARITIMO,CN,57.5,30.0,4.0,2026-07-21 00:00:00,2026-07-21 00:00:00,[2026-07-21 00:00:00-2026-07-21 00:00:00],Fecha Comex,0.6695652173913044
SUF,263601783,N,O,2026-06-23,2026-06-22,26002427.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A25040000006,901121D-0003,EQ,Equipo de Refrigeración - Carrier Citimax D5 12V,USD,3.386,2844.55,11378.2,11378.2,ST,DI,264300183,6,-1,0.0,Sin Devolución,,,2026-07-21,,MARITIMO,MARITIMO,CN,57.5,30.0,4.0,2026-07-21 00:00:00,2026-07-21 00:00:00,[2026-07-21 00:00:00-2026-07-21 00:00:00],Fecha Comex,0.6695652173913044
